,date,Positive,Negative
103,2017-02-08,0.27087097940007226,0.8834477773762197
104,2017-03-13,0.2815875408188897,0.8882190404421
105,2017-04-05,0.27477064220183484,0.8855504587155963
106,2017-04-20,0.30823211875843454,0.8807017543859649
107,2017-06-15,0.31295738269479123,0.9012053379250968
108,2017-11-18,0.312109375,0.894921875
109,2017-02-25,0.28953953953953954,0.8433433433433434
110,2017-09-24,0.30669686185700423,0.8980912326108056
111,2018-02-02,0.30988326848249026,0.8849805447470818
112,2016-12-22,0.28891050583657585,0.8557879377431906
113,2017-05-21,0.33246678220681686,0.8804159445407279
114,2017-08-21,0.2801672640382318,0.8912783751493429
115,2018-02-12,0.3089611029049729,0.8835548990645002
116,2017-03-16,0.27975653742110007,0.8845807033363391
117,2017-04-27,0.3132596685082873,0.8939226519337017
118,2017-05-27,0.31552587646076796,0.8978853644963829
119,2017-12-06,0.29759669545625234,0.8820878708223808
120,2017-12-17,0.31304069208586993,0.8843319448894585
121,2017-02-01,0.30009761539534235,0.8620833914377353
122,2017-12-13,0.2984997413347129,0.8701500258665287
123,2017-01-26,0.30021698698078114,0.8941413515189088
124,2017-09-10,0.2647189021691014,0.8481629039397963
125,2018-01-29,0.31250954635711015,0.8897204826638155
126,2017-01-01,0.2816157040392601,0.8595696489241224
127,2017-06-19,0.29879448909299655,0.8897818599311137
128,2017-08-16,0.287080613329285,0.8603309549111887
129,2018-02-08,0.3260822275396998,0.8892756145312161
130,2017-04-18,0.3033004095398699,0.857865574560347
131,2017-07-10,0.32522343594836145,0.8957298907646475
132,2017-01-20,0.31450341565948503,0.8832107199159223
133,2017-06-13,0.2874322493224932,0.9105691056910569
134,2017-06-25,0.2950591510090466,0.8629088378566457
135,2017-08-29,0.27987616099071205,0.9027863777089783
136,2017-11-07,0.29948790393784214,0.8748013420448526
137,2017-12-10,0.307243707796194,0.8692449355432781
138,2018-02-09,0.31550931526736026,0.8693443019598355
139,2018-02-10,0.3135593220338983,0.8813559322033898
140,2017-03-05,0.3071173220669483,0.896977575560611
141,2017-07-15,0.30819785541335176,0.8782428225527499
142,2017-12-15,0.2950857672693556,0.8882707464070468
143,2017-03-21,0.2922930088284419,0.8775948460987831
144,2017-06-07,0.2999418435591742,0.917272462925269
145,2017-07-26,0.31445904954499493,0.8983822042467139
146,2017-08-07,0.27705749718151074,0.8850056369785795
147,2017-06-02,0.33095840036773155,0.8940473454378304
148,2017-09-20,0.3056092843326886,0.8925117435755734
149,2017-03-24,0.24373615135503665,0.8719959093233339
150,2017-04-30,0.3212414349052801,0.8847239016525594
151,2016-11-15,0.29549705078405986,0.8610271903323263
152,2016-12-03,0.3005167255915148,0.8844166440032635
153,2017-01-11,0.30760324199150907,0.9090441271066513
154,2017-09-18,0.3039877300613497,0.8791411042944786
155,2017-02-12,0.3027845363611787,0.8723979453906461
156,2018-02-05,0.34600231749710314,0.8734646581691773
157,2017-01-17,0.3026208026208026,0.8781736281736282
158,2017-02-24,0.3062460831418425,0.8757050344683518
159,2017-06-18,0.3137485311398355,0.8785742264003134
160,2017-12-28,0.3080705814289847,0.8785073763378652
161,2017-11-30,0.32008785942492013,0.8811900958466453
162,2017-05-28,0.32517482517482516,0.87995337995338
163,2016-12-25,0.2952830188679245,0.8584905660377359
164,2017-10-16,0.3188568226393948,0.8910058840011208
165,2017-10-26,0.33067729083665337,0.8839309428950863
166,2016-11-21,0.3038487508440243,0.8612424037812288
167,2016-12-31,0.31990967256304104,0.8682724877681596
168,2017-09-26,0.2951240376390077,0.88366124893071
169,2017-05-05,0.3232848232848233,0.8510914760914761
170,2017-05-19,0.3223474020514545,0.899613250378342
171,2017-12-05,0.3172905525846702,0.8936423054070113
172,2017-03-20,0.2777332799359231,0.8912695234281137
173,2016-11-06,0.27871529667936856,0.8717111232081292
174,2017-04-15,0.3219932918064207,0.8869190225203641
175,2017-06-06,0.32756539235412474,0.9022132796780684
176,2017-08-06,0.28680611423974256,0.8893805309734514
177,2017-11-14,0.30606917554927127,0.8971068087883403
178,2017-12-24,0.3027667984189723,0.8837944664031621
179,2018-01-19,0.3083124328197779,0.8491580078824794
180,2018-02-13,0.3144219308700834,0.8798569725864124
181,2017-01-19,0.29037487335359674,0.8822695035460993
182,2017-01-25,0.29657735790614836,0.8824531516183987
183,2017-11-13,0.305904134951656,0.9103065212919152
184,2018-01-04,0.3212081128747795,0.9085097001763669
185,2017-12-09,0.3023728813559322,0.8816949152542373
186,2017-04-26,0.3205433746425167,0.8872735938989513
187,2017-02-23,0.2762108539194709,0.8665629255008753
188,2017-07-11,0.3100444140758456,0.8990433891356338
189,2017-11-22,0.32546266751754943,0.8883216336949585
190,2016-12-30,0.3083634175691937,0.8577015643802648
191,2017-09-15,0.28690869086908694,0.8996699669966997
192,2016-12-17,0.2974083438685209,0.8631479140328698
193,2017-03-30,0.286178274990978,0.8949837603753158
194,2017-07-12,0.325597115817936,0.8936457863902659
195,2017-11-05,0.29867674858223064,0.8916194076874606
196,2018-02-24,0.2884874629280129,0.8754381234834188
197,2017-11-08,0.3253309400942338,0.8564056540273727
198,2016-12-02,0.30502952555487683,0.8599063327224598
199,2017-02-06,0.3057452792286059,0.896544797107272
200,2017-03-29,0.2770475227502528,0.8748736097067745
201,2017-08-17,0.28443592201981466,0.8748801534036433
202,2017-11-29,0.32590996168582376,0.8884099616858238
203,2017-01-23,0.2955390334572491,0.8832375802636026
204,2017-10-06,0.3290378006872852,0.895475372279496
205,2017-12-22,0.3412607449856733,0.863323782234957
206,2017-01-08,0.3030199039121482,0.8606726149622512
207,2017-04-08,0.3023666548922642,0.88802543270929
208,2017-09-08,0.2574152542372881,0.8693502824858758
209,2016-11-07,0.2879581151832461,0.8584847551586079
210,2016-12-18,0.3066704352741662,0.8600904465799887
211,2017-06-17,0.2932991578176492,0.8989381179055291
212,2017-09-05,0.27257838090781467,0.8603182030884418
213,2016-11-04,0.28079242032730406,0.8649440137812231
214,2017-03-11,0.28213552361396305,0.8624229979466119
215,2018-01-02,0.3285024154589372,0.8954248366013072
216,2016-12-29,0.2967723507569266,0.8646101113967438
217,2017-03-06,0.29098966026587886,0.8839417598649504
218,2017-04-23,0.31802656546489566,0.8713472485768501
219,2017-10-30,0.3299051904226257,0.9165997107504419
220,2016-12-27,0.3034995354598947,0.8575410343759677
221,2017-02-22,0.26716653512233624,0.8812154696132597
222,2016-12-05,0.30277777777777776,0.8660256410256411
223,2017-03-26,0.29619047619047617,0.8850793650793651
224,2017-05-07,0.3024369016536118,0.8746736292428199
225,2017-01-07,0.29574991218826835,0.8724973656480506
226,2017-02-05,0.30583289542827113,0.8862322648449816
227,2017-09-22,0.3105998356614626,0.8890714872637634
228,2017-11-15,0.3068432671081678,0.8805739514348786
229,2017-10-01,0.32038834951456313,0.8932038834951457
230,2017-11-17,0.3066236665839742,0.9054825105432895
231,2018-01-17,0.31686255696809784,0.8990165507315903
232,2017-01-12,0.29992942836979536,0.8944954128440367
233,2017-03-18,0.2881815103284795,0.8709786657636303
234,2017-07-27,0.29041822721598004,0.9044943820224719
235,2017-09-25,0.2983490566037736,0.9061320754716982
236,2017-02-17,0.2995655951346655,0.8882710686359687
237,2017-08-01,0.26765348216452317,0.8954137345304538
238,2017-10-04,0.32317708333333334,0.8979166666666667
239,2017-11-03,0.2787249814677539,0.8871386212008896
240,2017-09-19,0.3100137174211248,0.8962962962962963
241,2018-02-21,0.2855502706248975,0.8789568640314909
242,2016-11-23,0.28556282028626967,0.8535076868704718
243,2017-10-22,0.3159420289855073,0.8939958592132505
244,2018-02-17,0.29975319721785953,0.8714381871213821
245,2017-01-31,0.2983045893013739,0.8804443145279158
246,2017-02-03,0.291858407079646,0.8807079646017699
247,2017-05-22,0.32540564569904423,0.8968659702156034
248,2018-02-18,0.3181379643029426,0.8854317414375301
249,2016-12-11,0.30658479779800973,0.8708448020326064
250,2017-06-22,0.29866494401378124,0.8860895779500431
251,2017-08-03,0.2791317593297791,0.9086062452399086
252,2017-10-28,0.3140096618357488,0.8903753251579338
253,2017-06-03,0.3271604938271605,0.8854166666666666
254,2017-10-19,0.3065314784248998,0.893657156331054
255,2018-02-14,0.2833370312846683,0.889061459951187
256,2017-01-16,0.29410494493629885,0.9030446987691644
257,2017-04-22,0.3056696795398521,0.8890714872637634
258,2017-06-10,0.31379080612924715,0.8954030646235843
259,2017-06-11,0.3145684066871375,0.9075400887069259
260,2017-07-18,0.29878334113242866,0.8933083762283575
261,2017-11-25,0.32395038167938933,0.8902671755725191
262,2018-01-03,0.33686940122583686,0.9233851956624234
263,2018-02-16,0.32133053447440657,0.8895527208138221
264,2016-11-18,0.29873598006053054,0.8768025636460745
265,2016-11-01,0.2684464998948917,0.8694555392053815
266,2017-12-30,0.3171881697385341,0.894127732533219
267,2017-08-28,0.28507795100222716,0.8825167037861915
268,2017-12-23,0.31419939577039274,0.8757013379369875
269,2016-11-28,0.3154786150712831,0.8674134419551934
270,2017-12-18,0.30729411764705883,0.8851764705882353
271,2018-02-15,0.2897593204341671,0.8842221173509517
272,2016-11-17,0.3069822087948976,0.8705941591137966
273,2017-03-07,0.28027754415475187,0.8910849453322119
274,2017-05-14,0.31662591687041564,0.8759168704156479
275,2017-05-30,0.3394730706458382,0.8992772207973887
276,2017-06-21,0.3062342038753159,0.8407750631844987
277,2017-09-23,0.3158070997990623,0.8891493636972538
278,2017-02-27,0.2831818181818182,0.8825
279,2017-12-29,0.3280285807080221,0.9041896719714193
280,2017-03-27,0.27581832022329356,0.8865770109109363
281,2018-01-21,0.3034875922199866,0.8601609657947686
282,2016-12-04,0.2989921612541993,0.8681410974244121
283,2017-02-18,0.3116723884256989,0.8935752820009809
284,2017-07-22,0.3090851334180432,0.8932655654383735
285,2017-08-27,0.29791976225854383,0.8796433878157504
286,2017-10-11,0.32663427561837455,0.9140901060070671
287,2018-01-27,0.31458906802988595,0.8780967361384192
288,2017-08-31,0.2692728266812466,0.8920174958993986
289,2017-09-04,0.3059040590405904,0.8630996309963099
290,2016-11-27,0.3087297694948504,0.8634134379597842
291,2017-05-08,0.301941049604601,0.901509705248023
292,2017-05-06,0.31008369868473495,0.8688720605819051
293,2017-06-26,0.30875386199794025,0.8650875386199794
294,2016-11-26,0.2899497487437186,0.8585427135678392
295,2016-12-06,0.31017231795441913,0.8684454326477673
296,2017-01-09,0.28499156829679595,0.8913514815707059
297,2017-12-26,0.35675039246467816,0.8720565149136578
298,2016-11-02,0.27449748743718594,0.8740577889447236
299,2016-12-14,0.3013137689814025,0.8614570892339192
300,2017-09-27,0.30941286113699906,0.8821062441752097
301,2018-01-15,0.3105377681069319,0.8890270438296549
302,2017-11-01,0.30767651888341546,0.9029146141215106
303,2017-06-16,0.31183329198709997,0.9136690647482014
304,2017-05-23,0.3349088453747468,0.8881386450596443
305,2017-07-23,0.2959592282489989,0.8776847469967237
306,2017-10-17,0.321356783919598,0.8904522613065327
307,2017-12-07,0.3047842087654734,0.8757109401137504
308,2017-04-06,0.26635001826817684,0.8781512605042017
309,2017-03-10,0.28503937007874014,0.8992125984251969
310,2017-05-03,0.30111801242236025,0.8916770186335403
311,2016-11-10,0.30651105651105653,0.8329238329238329
312,2017-05-04,0.2783201326211089,0.8544851722232455
313,2017-02-21,0.29700808036689236,0.871806071194584
314,2017-10-13,0.32702477038686334,0.8911772891733927
315,2018-01-22,0.30829288879510447,0.8297109094745727
316,2017-10-10,0.31419868791002814,0.9128397375820057
317,2017-03-03,0.2812006319115324,0.894681411269089
318,2017-03-23,0.2797270955165692,0.8791423001949318
319,2017-12-14,0.3222084878450762,0.8755665430572723
320,2017-07-17,0.3182496270512183,0.881899552461462
321,2017-12-11,0.3190241613886934,0.8801313628899836
322,2017-12-20,0.3026315789473684,0.8632723112128147
323,2017-05-02,0.2968400099527246,0.8872853943767106
324,2018-01-28,0.30318949343339585,0.875422138836773
325,2017-03-22,0.28625,0.9027083333333333
326,2017-06-05,0.33646112600536193,0.9012511170688114
327,2017-12-12,0.3191353287285751,0.866462010744436
328,2016-11-05,0.2916279069767442,0.8627906976744186
329,2017-07-09,0.31012070566388117,0.8839368616527391
330,2017-08-30,0.28773193021323734,0.8795347549155359
331,2016-12-10,0.30753186558516804,0.8658169177288528
332,2017-05-17,0.3375052148518982,0.9055764149631483
333,2016-11-29,0.2906284864261807,0.8737448865749349
334,2017-04-24,0.3236894872529361,0.8834144944142079
335,2017-07-25,0.2927217991854082,0.898530193022844
336,2018-01-09,0.3067627729489082,0.8908204367182532
337,2017-06-23,0.3124373119358074,0.8846539618856569
338,2016-12-09,0.3091494601250237,0.8736503125591968
339,2017-01-22,0.2970582184735651,0.8880888706027567
340,2017-02-02,0.2985019646365422,0.8730353634577603
341,2017-03-02,0.260569275847635,0.9112599413980745
342,2017-07-04,0.34408979305506837,0.8828481234654507
343,2017-07-21,0.33168982519049756,0.9130434782608695
344,2017-08-25,0.277803958529689,0.8868991517436381
345,2017-09-02,0.2679162072767365,0.896361631753032
346,2017-09-12,0.30716212166616724,0.8810308660473479
347,2017-09-16,0.3176414645744175,0.8868283404660009
348,2017-11-10,0.2957286432160804,0.8987437185929649
349,2017-03-12,0.2861749294639258,0.8714228133817009
350,2017-05-24,0.3119673953316043,0.8997776954427565
351,2017-10-12,0.31369426751592355,0.9151501364877161
352,2017-11-04,0.3084194977843427,0.8726735598227474
353,2018-01-06,0.312626603646185,0.9037812288993923
354,2017-07-24,0.31594600777854037,0.9023106840539922
355,2016-12-16,0.314291361929235,0.8703301047637874
356,2017-01-15,0.2886782786885246,0.8757684426229508
357,2017-05-25,0.31584544487770294,0.8918823112371499
358,2017-07-05,0.3303231939163498,0.8883079847908745
359,2017-09-17,0.2998417721518987,0.8765822784810127
360,2017-10-03,0.2934131736526946,0.8965914325195762
361,2017-07-07,0.33490149955895326,0.8909144369303146
362,2017-08-15,0.29669232962646136,0.8805246649558027
363,2017-05-18,0.3360091743119266,0.9053079947575361
364,2017-07-19,0.34786201198099564,0.8857674034290436
365,2017-11-20,0.32070193285859616,0.8944557477110885
366,2017-05-12,0.3169274037616453,0.9156266479170329
367,2017-07-02,0.3246641897685053,0.8913975421549014
368,2017-08-09,0.27711455422910847,0.9037338074676149
369,2017-11-11,0.32053603766751176,0.8975009054690329
370,2018-02-28,0.294234592445328,0.8926441351888668
371,2017-03-31,0.2732049036777583,0.8941706279709782
372,2017-05-20,0.32889403590040533,0.8891140706427331
373,2017-07-01,0.3196551724137931,0.9086206896551724
374,2017-01-02,0.2952507472600465,0.8611756891398207
375,2017-01-28,0.31614314736677607,0.8790436005625879
376,2017-03-09,0.27701477066597563,0.8818346721948691
377,2017-07-16,0.30279898218829515,0.8927662668120684
378,2017-09-09,0.29036144578313255,0.8614457831325302
379,2017-02-20,0.29686360320933625,0.8854850474106492
380,2017-07-29,0.2981427174975562,0.8849788204626914
381,2017-01-18,0.2877650176678445,0.8811837455830389
382,2017-02-19,0.30986261040235524,0.8790480863591756
383,2017-03-04,0.2944193061840121,0.9122171945701357
384,2017-08-12,0.2689167120304845,0.8818726183995645
385,2017-09-13,0.2936124530327429,0.8738593666129898
386,2018-02-19,0.2993184031158715,0.885491723466407
387,2017-02-15,0.28946015424164523,0.8939160239931448
388,2017-07-13,0.30009519276534985,0.8886244645406949
389,2016-12-08,0.30430013163668274,0.8696796840719614
390,2017-10-21,0.29669454400637196,0.8956590999601752
391,2017-11-02,0.2772914061104163,0.8858316955511881
392,2017-11-28,0.31064851881505207,0.8879103282626101
393,2017-02-13,0.27864432890429425,0.8910071249759292
394,2017-09-07,0.24688279301745636,0.8874688279301746
395,2017-04-16,0.3201333889120467,0.8945393914130888
396,2017-10-15,0.3356139719121354,0.8736046092906014
397,2018-02-07,0.3127405306866518,0.8802916751063399
398,2016-12-24,0.2895805142083897,0.871786197564276
399,2017-01-03,0.30440887391182253,0.8719460825610783
400,2017-05-29,0.3283817951959545,0.8833754740834386
401,2017-10-29,0.30434782608695654,0.8969530982540226
402,2017-04-19,0.31194690265486724,0.8724188790560472
403,2017-09-30,0.3266464799394398,0.9159727479182438
404,2018-01-01,0.34142787761049054,0.8771248178727538
405,2017-04-13,0.33499413833528724,0.9003516998827668
406,2018-02-06,0.33952370548394145,0.8833296919379506
407,2017-04-04,0.28777472527472525,0.8685897435897436
408,2017-07-28,0.28415300546448086,0.8945884011986603
409,2016-10-31,0.30406852248394006,0.8693790149892934
410,2017-03-01,0.3107653490328007,0.8915054667788057
411,2017-03-25,0.2595281306715064,0.8859649122807017
412,2016-11-13,0.30958092281642446,0.8588965711866798
413,2016-12-28,0.2917933130699088,0.8601823708206687
414,2017-02-11,0.3040969417195615,0.8730525100980958
415,2017-06-12,0.32144578313253014,0.9108433734939759
416,2017-07-20,0.3175042589437819,0.903534923339012
417,2016-11-12,0.29591088963798917,0.8474278176755093
418,2017-04-28,0.325401376146789,0.898795871559633
419,2017-07-08,0.3249211356466877,0.8801261829652997
420,2017-05-31,0.32237648019599835,0.8993466721110658
421,2018-02-20,0.29650735294117647,0.8852941176470588
422,2017-10-20,0.3169838945827233,0.9031234748657881
423,2016-12-01,0.31379602200592466,0.8683876428269149
424,2017-02-09,0.28241106719367587,0.8802371541501977
425,2017-08-02,0.26800092017483323,0.8983206809293766
426,2016-11-20,0.2935798878038645,0.8711822148348224
427,2017-05-16,0.322188024622272,0.9132624510352546
428,2017-08-23,0.28778569673138366,0.8967805357581715
429,2017-09-01,0.27657542966263526,0.8933800127307447
430,2018-01-26,0.3108018555334659,0.8944113099182681
431,2016-11-11,0.2938104233803756,0.8479831092343594
432,2017-11-19,0.31046802429439085,0.8706680957484816
433,2017-11-21,0.3353584447144593,0.8794653705953828
434,2018-01-24,0.29161088799643015,0.8971441320838911
435,2017-12-16,0.30653101411224154,0.8953068592057761
436,2017-09-03,0.3007487520798669,0.8843594009983361
437,2017-10-02,0.28733860088649066,0.8857197918674118
438,2017-10-31,0.301517571884984,0.9095447284345048
439,2017-11-09,0.3016747465843984,0.8922432789775231
440,2017-03-14,0.2857445008460237,0.891497461928934
441,2017-03-08,0.27670028445823636,0.8867339022498061
442,2017-06-04,0.2964329643296433,0.8982164821648216
443,2017-07-14,0.30809536285040606,0.9069950222687975
444,2017-04-17,0.3252808988764045,0.8730337078651685
445,2018-01-30,0.31035411337013596,0.8871684394775818
446,2016-12-23,0.2942381562099872,0.8786171574903969
447,2017-04-10,0.3234816498863267,0.8830789217278338
448,2017-08-24,0.2934068820593643,0.8768058838980824
449,2017-12-01,0.30669936749709564,0.8994449464308765
450,2017-06-27,0.3257321708025933,0.8689917281466577
451,2017-11-24,0.3148636763412489,0.9032541776605101
452,2016-12-26,0.2702169625246548,0.8646942800788955
453,2017-01-14,0.30359897172236505,0.9038560411311054
454,2017-05-01,0.3192097738497531,0.8851052768390953
455,2016-11-03,0.2805049088359046,0.8583450210378681
456,2017-04-01,0.2869276218611521,0.8729689807976366
457,2017-06-24,0.32503113325031135,0.8621834786218348
458,2017-08-26,0.30789302022178733,0.8714938030006523
459,2017-05-15,0.32279829545454547,0.8961292613636364
460,2018-01-31,0.3072065378900446,0.8854011887072808
461,2016-12-07,0.31047891936144084,0.8600081866557511
462,2017-02-14,0.26745762711864407,0.8884745762711864
463,2017-12-27,0.33038749150237934,0.8701563562202583
464,2016-11-09,0.307475317348378,0.8367027111737972
465,2017-01-29,0.30400832899531494,0.8851292729481173
466,2017-05-13,0.3177710843373494,0.886144578313253
467,2017-09-06,0.2648635477582846,0.8633040935672515
468,2017-02-04,0.30597797587834297,0.8751966439433665
469,2017-08-05,0.26917236142748674,0.8910402429764617
470,2017-10-07,0.32066869300911854,0.8932370820668692
471,2017-11-23,0.3359126081019572,0.8866636322257624
472,2018-02-25,0.28769786170508194,0.8658705915023605
473,2016-11-22,0.30198019801980197,0.8698203153648698
474,2017-03-15,0.277009507346586,0.8971477960242005
475,2017-06-20,0.30392737319913166,0.8460627590290113
476,2017-10-25,0.31683168316831684,0.8821310702498821
477,2016-11-16,0.2829405661775604,0.8602341781532533
478,2017-04-14,0.3434065934065934,0.896978021978022
479,2017-04-21,0.31347387717690195,0.8796211426825542
480,2017-08-13,0.2874266768681459,0.8622800306044377
481,2017-11-27,0.32149386262731783,0.89527291721076
482,2017-12-21,0.3163777372262774,0.8692974452554745
483,2018-01-07,0.3125884016973126,0.9140735502121641
484,2018-01-10,0.31881630374092684,0.894751535455053
485,2018-02-03,0.30636942675159234,0.8834394904458599
